dt,shop_id,sale_amt_3m
2016-09-30,694,119270.54
2016-06-30,1551,156829.9
2016-08-31,1551,168034.64
2017-01-31,1551,59566.65
2016-09-30,1551,188297.8
2016-11-30,1551,101174.72
2016-07-31,2025,305567.58
2016-08-31,2025,354096.87
2017-01-31,2025,122299.32
2016-11-30,2025,32371.51
2016-06-30,1025,172024.22
2016-07-31,1025,133822.8
2016-08-31,1025,136083.94
2016-10-31,1025,107690.01
2016-06-30,677,34413.67
2016-07-31,677,34411.11
2016-08-31,677,25194.11
2016-11-30,677,30300.66
2016-06-30,1253,229408.24
2017-01-31,1253,367284.11
2016-09-30,1253,333509.98
2016-11-30,1253,289019.08
2016-12-31,69,183569.54
2016-07-31,69,100113.87
2016-06-30,1656,59052.25
2016-08-31,1656,165259.5
2016-09-30,1656,214718.62
2016-06-30,2592,39596.29
2017-01-31,2592,54221.9
2016-11-30,2592,33432.19
2016-12-31,2449,30196.1
2016-08-31,2449,44757.69
2016-09-30,2449,40106.73
2016-10-31,2449,36341.2
2016-08-31,1073,93322.75
2016-09-30,1073,101865.22
2016-10-31,1073,126109.32
2016-06-30,2173,58156.58
2016-12-31,2173,112245.14
2016-08-31,2173,89046.65
2017-01-31,2173,319911.31
2016-09-30,2173,106871.21
2016-10-31,2173,53686.26
2016-11-30,2692,46384.65
2016-12-31,41,323447.1
2016-07-31,41,123976.04
2016-08-31,41,131768.19
2016-09-30,41,143492.46
2016-06-30,469,51155.54
2016-12-31,469,39303.91
2016-08-31,469,119967.68
2017-01-31,469,21242.74
2016-09-30,469,160895.42
2016-06-30,799,92459.91
2016-07-31,799,183949.31
2017-01-31,799,91931.29
2016-09-30,799,194467.03
2016-06-30,815,51010.99
2016-07-31,815,105035.07
2017-01-31,815,25370.87
2016-06-30,1979,91677.64
2016-07-31,1979,115352.21
2017-01-31,1979,108987.68
2016-09-30,1979,205741.74
2016-11-30,1979,128308.34
2016-06-30,2454,816882.93
2016-12-31,2454,561399.73
2016-07-31,2454,751523.11
2016-08-31,2454,629059.72
2016-09-30,2454,657563.52
2016-11-30,2454,502654.05
2016-10-31,2454,586112.53
2016-06-30,1963,82495.58
2016-07-31,1963,76458.67
2016-08-31,1963,77802.5
2016-09-30,1963,72679.93
2016-06-30,2935,105336.71
2016-08-31,2935,70614.92
2016-09-30,2935,41486.62
2016-11-30,2935,18995.32
2016-10-31,2935,17397.63
2016-06-30,617,16839.58
2016-12-31,617,23746.21
2017-01-31,617,25988.68
2016-10-31,617,33637.85
2016-08-31,2933,141452.48
2016-11-30,2933,100442.18
2016-10-31,2933,127529.63
2016-08-31,1516,78485.16
2016-09-30,1516,89183.92
2016-10-31,1516,75822.77
2017-01-31,501,36311.37
2016-09-30,501,22942.56
2016-10-31,501,27934.63
2016-06-30,1646,12700.71
2017-01-31,1646,48494.11
2016-11-30,1646,55177.11
2016-07-31,352,210799.22
2016-08-31,352,310392.24
2016-11-30,352,162793.63
2016-10-31,352,245324.15
2016-06-30,835,444374.04
2016-07-31,835,484903.85
2017-01-31,835,122425.23
2016-09-30,835,630228.31
2016-11-30,835,204073.96
2016-12-31,1836,60128.55
2016-07-31,1836,42480.2
2017-01-31,1836,60379.8
2016-11-30,1836,55969.07
2016-12-31,2973,160315.43
2016-08-31,2973,350244.58
2017-01-31,2973,228094.41
2016-10-31,2973,198805.27
2016-06-30,2604,127554.82
2016-12-31,2604,30981.58
2016-07-31,2604,237790.77
2016-08-31,2604,301922.81
2017-01-31,2604,82972.16
2016-06-30,909,17861.28
2016-12-31,909,63153.36
2016-08-31,909,40000.19
2017-01-31,909,65616.36
2016-09-30,909,49965.34
2016-06-30,1554,444285.73
2016-12-31,1554,348700.16
2016-06-30,366,25176.77
2016-12-31,401,10750.77
2016-07-31,401,35519.2
2016-09-30,401,60091.48
2016-11-30,401,15671.58
2016-10-31,401,36200.35
2016-08-31,437,128471.39
2016-06-30,56,56134.25
2016-07-31,56,66289.07
2017-01-31,56,51175.95
2016-09-30,56,100735.8
2016-11-30,56,62749.91
2016-06-30,368,349141.18
2016-12-31,368,187099.76
2016-07-31,368,319658.05
2016-08-31,368,257288.12
2016-10-31,368,37619.37
2016-06-30,2643,68713.16
2016-12-31,2643,34345.35
2016-07-31,2643,87398.06
2016-09-30,2643,132749.72
2016-06-30,379,103812.66
2016-07-31,379,110559.06
2016-08-31,379,77516.72
2017-01-31,379,65875.71
2016-11-30,379,55144.9
2016-10-31,379,61361.87
2016-12-31,2035,152444.9
2016-07-31,2035,95139.04
2016-08-31,2035,114594.41
2016-12-31,1660,70308.49
2016-07-31,1660,31773.71
2016-08-31,1660,53512.9
2016-10-31,1660,88663.98
2016-12-31,784,20412.99
2016-07-31,784,36681.99
2016-08-31,784,44560.04
2017-01-31,784,20584.79
2016-10-31,784,52549.1
2016-11-30,2221,24212.05
2016-10-31,2221,39840.53
2016-06-30,2110,145153.95
2016-07-31,2110,180592.47
2016-09-30,2110,283400.68
2016-11-30,2110,220842.34
2016-10-31,2110,283338.07
2016-06-30,1376,23352.4
2016-08-31,1376,67472.2
2016-11-30,1376,58142.29
2016-10-31,1376,86417.22
2016-06-30,2050,504731.31
2017-01-31,2050,17409.48
2016-10-31,2050,214630.44
2016-06-30,565,192340.16
2016-07-31,565,230570.98
2016-08-31,565,340229.69
2016-11-30,565,177625.58
2016-10-31,565,270757.98
2016-07-31,668,240053.39
2016-10-31,668,284183.5
2016-06-30,2293,298440.56
2016-07-31,2293,406182.89
2017-01-31,2293,347306.57
2016-10-31,2293,534973.24
2016-06-30,2247,128338.24
2016-07-31,2247,60443.07
2016-09-30,2247,28734.16
2016-06-30,2913,78561.31
2016-08-31,2913,87422.91
2017-01-31,2913,13700.95
2016-11-30,2913,9659.55
2016-12-31,2810,109453.23
2016-09-30,2810,183591.67
2016-10-31,2810,166639.77
2016-08-31,473,457364.28
2016-09-30,473,337423.11
2016-10-31,473,223240.09
2016-07-31,1103,195138.91
2016-08-31,1103,192620.49
2016-10-31,1103,45141.26
2016-06-30,1195,515770.96
2016-12-31,1195,73825.53
2016-07-31,1195,581884.3
2016-08-31,1195,571640.88
2017-01-31,1195,171851.55
2016-11-30,1195,57944.89
2016-11-30,1476,8735.27
2016-10-31,1476,12170.58
2016-06-30,1254,59874.73
2016-12-31,1254,45054.21
2016-08-31,1254,84144.23
2017-01-31,1254,33062.99
2016-06-30,242,22028.23
2016-09-30,242,42323.6
2016-10-31,242,42370.68
2016-08-31,1916,521064.54
2016-09-30,1916,637613.0
2016-11-30,1916,547507.63
2016-10-31,1916,649016.71
2016-12-31,947,15726.48
2016-09-30,947,35604.46
2016-11-30,947,21920.42
2016-10-31,947,31851.95
2016-06-30,770,37837.83
2016-08-31,770,68036.24
2016-09-30,770,67992.55
2016-11-30,770,34010.52
2016-10-31,770,49938.16
2016-06-30,1206,45745.53
2016-12-31,1206,75730.15
2016-07-31,1206,59073.31
2016-09-30,1206,74241.98
2016-11-30,1206,94239.53
2016-10-31,1206,89230.17
2016-12-31,2029,73167.82
2016-08-31,2029,187428.73
2016-09-30,2029,222210.53
2016-10-31,2029,156049.78
2017-01-31,416,287770.1
2016-11-30,416,367135.28
2016-10-31,416,395042.85
2016-12-31,1053,161179.38
2016-07-31,1053,554735.15
2016-08-31,1053,470472.68
2017-01-31,1053,164043.79
2016-10-31,1053,198158.06
2016-12-31,259,73304.35
2016-07-31,259,86646.01
2017-01-31,259,100636.04
2016-09-30,259,165504.08
2016-11-30,259,101467.77
2016-10-31,259,148304.39
2016-08-31,2792,115537.92
2016-11-30,2792,152346.61
2016-12-31,669,111801.85
2016-07-31,669,117403.54
2016-08-31,669,154487.94
2016-09-30,669,158265.63
2016-11-30,669,110379.61
2016-10-31,669,130927.89
2016-12-31,751,209939.32
2016-07-31,751,295907.09
2016-12-31,212,303912.7
2016-07-31,212,357304.3
2016-08-31,212,451727.25
2017-01-31,212,397011.9
2016-10-31,212,394682.82
2016-06-30,1293,340383.5
2016-12-31,1293,197103.81
2016-07-31,1293,445252.44
2016-09-30,1293,481553.37
2016-11-30,1293,229046.8
2016-08-31,2752,181481.36
2017-01-31,2752,130041.45
2016-09-30,2752,272059.74
2016-11-30,2752,343446.22
2016-10-31,2752,415421.86
2016-08-31,1232,519433.01
2017-01-31,1232,316728.88
2016-09-30,1232,516430.32
2016-10-31,1232,462480.57
2016-06-30,2921,29401.53
2016-12-31,2921,45145.06
2017-01-31,2921,53364.39
2016-09-30,2921,34518.32
2016-11-30,2921,29825.24
2016-06-30,1457,8912.14
2016-08-31,1457,19699.61
2017-01-31,1457,20100.2
2016-11-30,1457,14640.63
2016-06-30,1511,147912.06
2016-12-31,1511,127386.25
2017-01-31,1511,120198.79
2016-09-30,1511,148892.47
2016-11-30,1511,144177.92
2016-12-31,788,410438.21
2016-08-31,788,485124.96
2016-09-30,788,503175.88
2016-10-31,788,423838.76
2016-12-31,1458,247552.49
2016-07-31,1458,255652.1
2016-08-31,1458,233584.22
2017-01-31,1458,282047.68
2016-11-30,1458,186797.21
2016-10-31,1458,145366.47
2017-01-31,345,17234.96
2016-09-30,345,17771.83
2016-11-30,345,14579.07
2016-10-31,345,17322.56
2016-07-31,1759,42957.1
2016-11-30,1759,24796.0
2016-06-30,307,63889.31
2016-12-31,307,36824.29
2017-01-31,307,81036.09
2016-10-31,307,86001.76
2016-06-30,1731,61043.87
2016-07-31,1731,50194.95
2017-01-31,1731,41942.83
2016-06-30,98,226997.26
2016-12-31,98,131370.74
2016-07-31,98,244382.07
2017-01-31,98,143729.42
2016-09-30,98,342176.65
2016-11-30,98,162434.17
2016-08-31,571,119675.48
2017-01-31,571,145551.55
2016-09-30,571,142245.51
2016-11-30,571,60264.67
2016-10-31,571,114369.52
2016-06-30,683,58178.8
2016-09-30,683,57445.19
2016-11-30,683,21834.13
2016-07-31,1525,107111.52
2017-01-31,1525,142670.55
2016-09-30,1525,121469.93
2016-11-30,1525,135336.07
2016-07-31,1205,181264.63
2016-08-31,1205,147299.78
2016-11-30,1205,12900.84
2016-06-30,2411,410908.2
2016-09-30,2411,447871.62
2016-12-31,1758,33851.86
2016-07-31,1758,32130.73
2016-09-30,1758,60176.3
2016-12-31,2946,625499.27
2016-08-31,2946,634372.64
2017-01-31,2946,603047.91
2016-09-30,2946,652551.75
2016-11-30,2946,669395.66
2016-10-31,2946,643063.38
2016-09-30,524,30168.1
2016-11-30,524,26016.43
2016-10-31,524,29973.17
2016-12-31,2505,552741.29
2017-01-31,2505,594092.37
2016-09-30,2505,688234.23
2016-06-30,452,241193.71
2016-12-31,452,318759.45
2016-07-31,452,319802.51
2016-09-30,452,342260.31
2016-10-31,452,288139.93
2016-06-30,502,65602.65
2016-07-31,502,64563.35
2016-09-30,502,55829.62
2016-11-30,502,28870.44
2016-06-30,496,222149.74
2016-12-31,496,57892.85
2016-07-31,496,194552.93
2017-01-31,496,54634.46
2016-09-30,496,154047.26
2016-11-30,496,79234.71
2016-10-31,496,97471.8
2016-06-30,1030,381417.83
2016-10-31,1030,211117.63
2016-06-30,2518,47934.02
2016-12-31,2518,103873.0
2016-08-31,2518,213432.4
2016-09-30,2518,223045.9
2016-07-31,474,144369.04
2016-08-31,474,225444.69
2016-11-30,474,119846.93
2016-06-30,1679,214511.8
2016-12-31,1679,218177.52
2016-10-31,1679,164254.77
2016-12-31,2311,429554.72
2016-07-31,2311,283931.69
2016-08-31,2311,418852.96
2016-11-30,2311,458883.66
2016-06-30,340,32470.78
2016-07-31,340,56714.22
2017-01-31,340,28860.53
2016-09-30,340,150819.42
2016-10-31,340,144671.01
2016-12-31,1494,111649.32
2016-07-31,1494,207391.57
2017-01-31,1494,122632.88
2016-06-30,2132,49614.14
2016-12-31,2132,42541.65
2016-08-31,2132,55440.67
2016-11-30,2132,40827.79
2016-10-31,2132,49901.74
2016-09-30,623,451083.76
2016-10-31,623,260714.29
2016-12-31,1346,271698.8
2016-08-31,1346,308067.26
2017-01-31,1346,207067.8
2016-11-30,1346,289751.7
2016-06-30,2767,23862.67
2016-12-31,2767,20670.36
2016-07-31,2767,37856.83
2017-01-31,2767,25691.34
2016-09-30,2767,69523.13
2016-10-31,2767,57060.29
2017-01-31,1596,129689.01
2016-10-31,1596,208497.61
2016-06-30,783,113866.43
2016-08-31,783,299756.58
2016-11-30,783,178812.7
2016-10-31,783,296974.02
2016-07-31,1609,77700.58
2016-08-31,1609,136867.06
2017-01-31,1609,314831.17
2017-01-31,2442,260474.62
2016-10-31,2442,665100.36
2016-12-31,1841,9481.97
2017-01-31,1841,11147.09
2016-12-31,2020,119627.74
2016-08-31,2020,205131.84
2017-01-31,2020,173226.78
2016-09-30,2020,139804.24
2016-11-30,2020,58004.69
2016-08-31,626,40668.55
2016-11-30,626,9487.42
2016-10-31,626,12780.83
2016-06-30,1138,37748.55
2017-01-31,1138,130937.6
2016-09-30,1138,295801.08
2016-11-30,1138,184138.61
2016-06-30,1443,354916.34
2016-12-31,1443,230114.26
2016-08-31,1443,357322.35
2016-10-31,1443,329737.1
2016-06-30,1394,75925.17
2016-12-31,1394,77859.84
2016-07-31,1394,111527.87
2016-08-31,1394,183492.36
2017-01-31,1394,68180.04
2016-11-30,1394,113711.57
2016-10-31,1394,185310.35
2016-06-30,2091,56355.17
2016-12-31,2091,24560.6
2016-07-31,2091,110631.33
2016-08-31,2091,173262.94
2016-10-31,2091,114751.83
2016-06-30,188,559382.3
2016-12-31,188,29218.17
2016-07-31,188,523386.35
2016-08-31,188,621589.95
2017-01-31,188,16857.75
2016-06-30,1680,57312.73
2016-08-31,1680,26394.7
2016-09-30,1680,29424.24
2016-10-31,1680,39507.34
2016-06-30,1256,105766.79
2016-12-31,1256,62779.2
2016-09-30,1256,146325.65
2016-10-31,1256,109248.52
2016-09-30,932,32023.61
2016-11-30,932,38450.53
2016-07-31,894,147965.67
2016-08-31,894,198618.42
2016-09-30,894,190943.64
2016-11-30,894,93544.47
2016-10-31,894,145085.2
2016-06-30,2783,36358.88
2017-01-31,2783,22176.07
2016-11-30,2783,30188.66
2017-01-31,1717,14915.93
2016-11-30,1717,182477.54
2016-10-31,1717,334355.84
2016-06-30,2345,262288.83
2016-07-31,2345,334298.34
2016-08-31,2345,420830.52
2016-06-30,1566,224592.82
2016-07-31,1566,208360.42
2016-09-30,1566,291709.05
2016-10-31,1566,283454.37
2016-07-31,2262,213354.41
2016-10-31,2262,143488.0
2016-09-30,1795,130521.51
2016-06-30,1796,119498.38
2016-07-31,1796,134031.55
2016-08-31,1796,100724.25
2016-09-30,1796,68394.71
2016-09-30,2107,108068.97
2016-06-30,135,53099.01
2016-07-31,135,60651.54
2016-11-30,135,63096.37
2016-10-31,135,84487.79
2016-06-30,2414,84268.91
2016-11-30,2414,195332.63
2016-10-31,2414,211326.59
2016-06-30,361,53222.24
2016-09-30,361,79616.22
2016-11-30,361,20379.62
2016-10-31,361,55435.55
2016-07-31,2392,373707.99
2016-08-31,2392,405281.86
2016-09-30,2392,305456.02
2016-10-31,2392,169019.67
2016-12-31,1379,18108.32
2016-07-31,1379,17343.24
2016-08-31,1379,30493.11
2017-01-31,1379,13807.16
2016-09-30,1379,43066.46
2016-10-31,1379,36660.68
2016-06-30,1404,97369.09
2016-12-31,1404,34455.56
2016-07-31,1404,44402.12
2016-08-31,1404,160516.91
2017-01-31,1404,28301.4
2016-09-30,1404,164458.03
2016-07-31,2237,59415.09
2016-06-30,1899,85132.96
2016-12-31,1899,325587.75
2016-07-31,1899,195733.16
2017-01-31,1899,188917.43
2016-12-31,2729,272000.93
2016-09-30,2729,452234.19
2016-11-30,2729,260179.78
2016-10-31,2729,463316.69
2017-01-31,1365,206963.73
2016-09-30,1365,284654.73
2016-12-31,2832,20698.54
2016-09-30,2832,66401.84
2016-06-30,1915,32341.93
2016-07-31,1915,67370.69
2016-09-30,1915,117711.83
2016-10-31,1915,96901.89
2016-12-31,435,10493.93
2017-01-31,435,14106.52
2016-09-30,435,40011.58
2016-06-30,982,49300.22
2016-12-31,982,125146.28
2016-08-31,982,172549.55
2016-09-30,982,236637.42
2016-11-30,982,180142.62
2016-12-31,1536,31979.83
2016-07-31,1536,40246.65
2016-11-30,1536,59158.79
2016-06-30,271,234276.91
2016-09-30,271,564295.0
2016-11-30,271,114035.51
2016-07-31,787,280433.27
2017-01-31,787,325133.97
2016-09-30,787,382335.17
2016-10-31,787,256399.3
2016-08-31,1562,184731.24
2016-10-31,1562,230940.7
2016-09-30,2389,158538.84
2016-06-30,1013,44167.13
2016-12-31,1013,77732.3
2016-07-31,1013,30441.41
2016-08-31,1013,52250.09
2017-01-31,1013,70095.52
2016-11-30,1013,90765.04
2016-10-31,1013,94161.54
2016-06-30,2374,150136.28
2016-12-31,2374,140452.86
2016-07-31,2374,166328.3
2016-07-31,2751,661784.02
2016-06-30,758,66279.69
2016-07-31,758,67650.56
2017-01-31,758,59488.14
2016-11-30,758,12165.49
2016-06-30,1092,125459.29
2016-12-31,1092,78037.08
2016-08-31,1092,113176.51
2017-01-31,1092,109170.63
2016-11-30,1092,70262.36
2016-06-30,2940,240919.57
2016-09-30,2940,289141.32
2016-10-31,2940,209676.17
2016-06-30,2143,81341.72
2017-01-31,2143,126203.1
2016-10-31,2143,164524.04
2016-06-30,1559,99548.25
2016-07-31,1559,192897.71
2016-09-30,1559,212252.49
2016-11-30,1559,66539.28
2016-06-30,1296,22532.88
2016-07-31,1296,25966.96
2016-08-31,1296,51695.46
2017-01-31,1296,20333.37
2016-11-30,1296,43010.79
2016-10-31,1296,64824.27
2016-06-30,1490,757687.67
2016-07-31,1490,731812.68
2016-08-31,1490,747759.44
2017-01-31,1490,50753.63
2016-11-30,1490,41696.37
2016-07-31,1422,235248.28
2016-08-31,1422,322054.99
2016-10-31,1422,274065.82
2016-07-31,1466,40519.71
2016-08-31,1466,38209.51
2017-01-31,1466,26886.49
2016-09-30,1466,31727.42
2016-06-30,2656,22191.6
2016-12-31,2656,51193.2
2016-09-30,2656,19792.36
2016-11-30,2656,32628.2
2016-12-31,1396,75982.64
2016-09-30,1396,129038.22
2016-11-30,1396,68281.25
2016-06-30,2036,65956.47
2016-12-31,2036,37731.53
2016-11-30,2036,40445.29
2016-10-31,2036,57249.85
2016-07-31,45,168438.7
2016-08-31,45,185465.77
2017-01-31,45,143033.97
2016-09-30,45,158248.89
2016-10-31,45,141338.28
2016-07-31,1970,120483.49
2016-09-30,1970,191827.36
2016-12-31,2570,8734.34
2016-07-31,2570,11818.8
2016-09-30,2570,14356.9
2016-06-30,1720,267979.52
2016-08-31,1720,258348.14
2016-11-30,1720,272280.09
2016-10-31,1720,338058.99
2016-06-30,798,303273.25
2017-01-31,798,195672.92
2016-09-30,798,495922.92
2016-07-31,1413,150542.89
2016-09-30,1413,163935.83
2016-10-31,1413,173410.83
2016-06-30,500,75946.36
2016-07-31,500,70916.95
2017-01-31,500,14287.37
2016-09-30,500,51327.58
2016-06-30,2388,26495.82
2016-12-31,2388,10914.17
2016-08-31,2388,29952.52
2017-01-31,2388,15517.22
2016-11-30,2388,11739.3
2016-07-31,3,122139.45
2016-08-31,3,197950.82
2017-01-31,3,134667.29
2016-11-30,3,223530.49
2016-10-31,3,290275.52
2016-12-31,2943,34112.78
2016-07-31,2943,117204.7
2016-12-31,1505,253656.58
2016-07-31,1505,440044.29
2016-08-31,1505,459903.31
2017-01-31,1505,267777.24
2016-11-30,1505,273162.32
2016-06-30,840,68262.72
2016-07-31,840,99302.94
2016-08-31,840,166563.78
2016-06-30,1406,79848.56
2016-12-31,1406,54799.69
2016-07-31,1406,180850.08
2016-08-31,1406,265440.14
2016-10-31,1406,188741.03
2016-07-31,2229,193513.71
2016-12-31,2636,148179.67
2016-07-31,2636,240539.63
2016-08-31,2636,306214.64
2016-10-31,2636,275755.06
2016-07-31,1307,14375.25
2016-08-31,1307,17827.6
2017-01-31,1307,36906.81
2016-09-30,1307,21609.57
2017-01-31,341,107404.03
2016-09-30,341,139661.15
2016-10-31,341,128990.16
2016-06-30,1498,177190.03
2016-07-31,1498,178745.13
2017-01-31,1498,258663.57
2016-10-31,1498,235442.25
2016-07-31,1632,102955.01
2016-10-31,1632,397505.16
2016-10-31,2038,77611.13
2016-06-30,2597,139920.94
2016-08-31,2597,248222.83
2016-09-30,2597,241396.39
2016-11-30,2597,39950.3
2016-10-31,2597,129183.85
2016-06-30,1219,149834.06
2016-07-31,1219,194802.43
2016-08-31,1219,199603.21
2016-06-30,1014,95080.41
2016-12-31,1014,112606.6
2016-07-31,1014,74814.28
2016-08-31,1014,68024.93
2016-10-31,1014,188175.73
2016-06-30,409,16296.26
2017-01-31,409,37348.21
2016-09-30,409,70068.42
2016-11-30,2321,137536.33
2016-06-30,2633,192541.72
2016-12-31,2633,411926.99
2016-07-31,2633,301587.64
2017-01-31,2633,440050.18
2016-09-30,2633,503303.08
2016-11-30,2633,489097.64
2016-10-31,2633,567892.78
2016-06-30,827,43458.96
2016-12-31,827,65544.01
2016-08-31,827,117146.35
2016-09-30,827,137054.73
2016-11-30,827,79258.88
2016-11-30,1329,113610.97
2016-10-31,1329,210104.01
2016-06-30,154,15400.76
2016-07-31,154,25338.49
2016-08-31,154,61238.05
2017-01-31,154,169018.52
2016-09-30,154,76952.68
2016-11-30,154,26903.01
2016-10-31,154,55483.79
2016-06-30,8,243730.3
2016-09-30,8,123871.31
2016-10-31,8,131577.81
2016-06-30,2533,340262.91
2016-07-31,2533,492556.08
2016-09-30,2533,427787.56
2016-10-31,2533,223859.88
2017-01-31,1112,205446.12
2016-09-30,1112,23443.09
2016-11-30,1112,24665.5
2016-10-31,1112,15277.69
2016-08-31,13,50275.44
2017-01-31,13,42115.62
2016-09-30,13,70635.22
2016-11-30,13,46174.48
2016-10-31,13,75720.86
2016-06-30,305,299434.21
2016-12-31,305,544849.8
2017-01-31,305,624472.28
2016-11-30,305,434505.03
2016-10-31,305,463705.9
2016-07-31,479,115072.08
2016-08-31,479,162899.93
2016-09-30,479,183124.27
2016-10-31,479,160379.11
2016-06-30,1109,89126.35
2016-12-31,1109,237784.1
2016-06-30,1791,118984.63
2016-07-31,1791,135530.99
2016-08-31,1791,171205.65
2016-09-30,1791,198681.05
2016-10-31,1791,212262.23
2016-08-31,2833,162341.83
2017-01-31,2833,56938.66
2016-11-30,2833,25805.57
2016-12-31,823,237313.26
2016-07-31,823,96364.35
2016-10-31,823,457031.15
2016-07-31,2710,130664.09
2016-08-31,2710,155958.81
2017-01-31,2710,179727.36
2016-09-30,2710,180101.56
2016-11-30,2710,172236.61
2016-10-31,2710,195949.29
2016-12-31,1620,68622.01
